ID,Edad,Sexo,Estado_Civil,Numero_Hijos,Nivel_Educativo,Zona_Vivienda,Estrato,Sector,Tamaño_Empresa,Trabajo_Turnos,Tipo_Contrato,Horas_Semana,Ingreso,Tipo_Cargo,Personas_Cargo,Años_Experiencia,Antiguedad_Cargo,Modalidad,Horas_Traslado,Horas_Formacion,CT1,CT2,CT3,PT1,PT2,PT3,PT4,CL1,CL2,CL3,CL4,CL5,CL6,CL7,AC1,AC2,AC3,CR1,CR2,CR3,CR4,CoR1,CoR2,CoR3,GC1,GC2,GC3,GC4,SM1,SM2,SM3,SM4,SM5,SAT1,SAT2,SAT3,SAT4,SAT5,SAT6,SAT7,SAT8,SAT9,IR1,IR2,IR3,IR4,FT1,FT2,FT3,FT4,FT5,TF1,TF2,TF3,TF4,TF5,BU1,BU2,BU3,BU4,BU5,BU6,BU7,BU8,BU9,BU10,BU11,BU12,BP1,BP2,BP3,BP4,BP5,BP6,BP7,BP8,BP9,BP10,SOM1,SOM2,SOM3,SOM4,SOM5,DL1,DL2,DL3,DL4,DL5,DL6,DL7,DL8,IR1_original,outlier_flag,CTRL,PRES,LIDER,COMP,ROL_C,ROL_CON,CAMBIO,SM_ORG,SAT,RETIRO,FAM_TRAB,TRAB_FAM,BURNOUT,BIENESTAR,SOMATIZ,DESGASTE
349,44,Mujer,Soltero,Sin hijos,Posgrado,Urbana,3.0,Público,Entre 200 y 500 empleados,No,Carrera,51,Entre 1 y 3 SMLV,Administrativo,No,Más de 25,Entre 3 y 7 años,Presencial,Entre 1 y 2 horas,27.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,7.0,6.0,,3.0,3.0,4.0,3.0,3.0,4.0,6.0,5.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,0,2.333,2.5,1.429,4.333,5.0,2.333,2.0,1.0,4.111,5.667,3.2,4.8,3.818,5.0,3.0,3.125
350,55,Mujer,Separado,1,Posgrado,Urbana,5.0,Público,Entre 200 y 500 empleados,No,Carrera,51,Entre 1 y 3 SMLV,Administrativo,Si,Entre 5 a 10,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,7.0,2.0,1.0,1.0,3.0,3.0,,3.0,2.0,1.0,1.0,2.0,1.0,,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,6.0,7.0,7.0,7.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,7.0,5.0,5.0,7.0,5.0,5.0,5.0,7.0,5.0,7.0,7.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,2.0,0,1.333,3.0,1.333,3.667,5.0,2.667,2.333,1.0,3.0,6.75,2.8,4.4,5.833,4.2,4.0,5.625
351,45,Mujer,Soltero,1,Técnico,Urbana,3.0,Público,Entre 200 y 500 empleados,Si,Presentación de servicios,48,Entre 1 y 3 SMLV,Operativo,No,Entre 10 a 15,Más de 10 años,Presencial,Menos de 1 hora,18.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,,6.0,6.0,6.0,6.0,4.0,2.0,2.0,1.0,2.0,5.0,5.0,,5.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,0,2.333,2.75,1.429,3.667,4.0,2.333,1.5,1.0,3.625,6.0,2.2,5.0,1.75,4.6,4.0,3.375
352,33,Mujer,Casado,2,Técnico,Rural,3.0,Público,Más de 500 empleados,No,Presentación de servicios,36,Entre 3 y 5 SMLV,Administrativo,No,Entre 20 a 25,Menos de 1 año,Presencial,Menos de 1 hora,2.0,2.0,1.0,1.0,4.0,4.0,3.0,,,2.0,2.0,2.0,1.0,,2.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,,2.0,,4.0,,,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,,4.0,3.0,4.0,,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,,,,5.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,,6.0,0,1.333,3.667,1.8,3.667,4.5,2.667,2.0,2.25,4.0,3.25,4.0,4.0,2.5,5.1,3.2,2.714
353,41,Mujer,Casado,1,Profesional,Urbana,4.0,Público,Entre 200 y 500 empleados,No,Carrera,51,Entre 1 y 3 SMLV,Directivo,Si,Entre 1 a 5,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,,4.0,,4.0,5.0,5.0,5.0,2.0,,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,6.0,5.0,6.0,,6.0,5.0,5.0,6.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,2.0,1.0,,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,0,3.667,2.5,3.286,4.0,4.75,1.5,2.75,2.6,5.5,3.25,2.0,3.5,1.333,5.8,1.5,3.125
355,37,Mujer,Soltero,2,Técnico,Urbana,4.0,Mixto,Entre 50 y 200 empleados,No,Provisionalidad,44,Entre 1 y 3 SMLV,Directivo,No,Entre 1 a 5,Entre 1 y 3 años,Presencial,Entre 2 y 3 horas,24.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,,3.0,,3.0,3.0,,1.0,,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,7.0,7.0,7.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,1.0,0,1.333,3.75,2.571,3.667,4.75,3.5,3.0,1.0,3.111,7.0,2.4,5.0,4.333,2.9,5.6,5.5
356,39,Mujer,Unión libre,1,Técnico,Urbana,4.0,Público,Entre 200 y 500 empleados,No,Libre nombramiento y remocion,47,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 1 y 3 años,Presencial,Menos de 1 hora,10.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,,5.0,,5.0,6.0,5.0,6.0,3.0,2.0,4.0,3.0,2.0,2.0,,2.0,3.0,3.0,2.0,2.0,2.0,3.0,,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,,4.0,2.0,3.0,3.0,5.0,0,3.0,1.75,3.714,2.5,4.0,2.0,4.0,3.8,5.286,3.0,2.25,2.4,2.182,5.4,2.4,2.714
357,50,Hombre,Casado,5,Técnico,Urbana,5.0,Público,Entre 200 y 500 empleados,No,Otro,50,Entre 1 y 3 SMLV,Operativo,No,Entre 15 a 20,Entre 1 y 3 años,Presencial,Menos de 1 hora,14.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,,3.0,4.0,3.0,3.0,2.0,,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,,2.0,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,5.0,4.0,6.0,,2.0,1.0,,2.0,3.0,,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,7.0,6.0,6.0,7.0,3.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,0,2.0,3.5,3.0,4.0,4.75,3.667,2.5,1.75,3.75,4.75,1.667,3.75,1.667,4.222,6.4,4.0
358,46,Hombre,Soltero,2,Técnico,Urbana,3.0,Público,Entre 200 y 500 empleados,Si,Presentación de servicios,45,Entre 1 y 3 SMLV,Administrativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,57.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,3.0,3.0,4.0,,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,0,3.667,1.75,3.0,3.5,4.25,2.333,2.5,4.4,5.0,2.75,1.2,1.2,1.0,6.1,3.333,1.375
359,37,Mujer,Soltero,1,Tecnológico,Urbana,4.0,Público,Más de 500 empleados,No,Carrera,52,Entre 1 y 3 SMLV,Operativo,No,Entre 1 a 5,Entre 3 y 7 años,Híbrido,Más de 3 horas,43.0,2.0,,2.0,5.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,5.0,,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,,3.0,3.0,4.0,5.0,5.0,4.0,4.0,7.0,7.0,5.0,5.0,7.0,5.0,5.0,7.0,7.0,7.0,7.0,,,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,6.0,7.0,7.0,6.0,6.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,0,2.0,4.5,2.143,4.667,4.0,4.0,1.25,1.0,4.125,4.75,2.75,4.4,6.273,2.778,6.4,3.375
360,41,Hombre,Separado,1,Posgrado,Urbana,3.0,Mixto,Entre 200 y 500 empleados,No,Libre nombramiento y remocion,47,Entre 1 y 3 SMLV,Administrativo,No,Entre 10 a 15,Entre 3 y 7 años,Presencial,Menos de 1 hora,14.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,,4.0,5.0,4.0,4.0,5.0,3.0,,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,,2.0,2.0,3.0,2.0,2.0,3.0,,1.0,2.0,1.0,,2.0,1.0,4.0,,1.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,,0,2.667,2.5,3.333,4.333,4.0,2.333,2.75,2.5,5.333,2.333,2.0,1.5,3.0,3.7,3.4,2.125
362,44,Mujer,Soltero,Sin hijos,Posgrado,Urbana,3.0,Mixto,Entre 50 y 200 empleados,No,Otro,50,Entre 1 y 3 SMLV,Administrativo,No,Entre 5 a 10,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,32.0,2.0,2.0,2.0,5.0,4.0,,5.0,,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,,,4.0,4.0,6.0,5.0,,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,4.0,4.0,4.0,2.0,,2.0,,5.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,0,2.0,4.667,2.667,4.0,5.0,3.333,1.75,2.0,4.667,4.0,3.2,2.75,2.6,5.222,3.8,3.0
364,44,Mujer,Unión libre,2,Técnico,Urbana,4.0,Mixto,Más de 500 empleados,No,Presentación de servicios,48,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Menos de 1 año,Presencial,Menos de 1 hora,2.0,2.0,3.0,,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,,2.0,3.0,,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,,5.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,,5.0,0,2.5,3.25,3.286,1.333,5.0,2.5,3.0,1.4,4.222,3.75,2.0,2.8,4.583,5.222,4.4,3.857
365,42,Mujer,Unión libre,2,Posgrado,Rural,4.0,Mixto,Más de 500 empleados,No,Otro,54,Entre 1 y 3 SMLV,Administrativo,Si,Menos de 1 año,Entre 1 y 3 años,Presencial,Menos de 1 hora,36.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,,2.0,2.0,2.0,2.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,2.0,,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,6.0,,,3.0,3.0,4.0,3.0,3.0,6.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,,5.0,4.0,4.0,2.0,0,2.667,3.75,2.167,4.0,4.75,2.5,1.667,2.0,3.0,6.0,3.2,5.4,3.333,3.111,4.2,4.571
366,37,Mujer,Casado,Sin hijos,Posgrado,Urbana,3.0,Público,Más de 500 empleados,No,Libre nombramiento y remocion,34,Entre 1 y 3 SMLV,Administrativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Menos de 1 hora,17.0,2.0,,2.0,5.0,4.0,5.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,,2.0,1.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,,5.0,5.0,5.0,4.0,6.0,6.0,6.0,7.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,,5.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,2.0,4.5,2.0,3.667,4.75,2.667,1.667,3.6,4.625,6.25,3.8,5.0,4.417,4.1,3.4,3.125
367,47,Hombre,Casado,1,Posgrado,Urbana,2.0,Mixto,Entre 50 y 200 empleados,No,Libre nombramiento y remocion,43,Entre 1 y 3 SMLV,Operativo,No,Entre 20 a 25,Entre 3 y 7 años,Presencial,Entre 1 y 2 horas,17.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,,2.0,2.0,2.0,2.0,,3.0,,3.0,2.0,2.0,5.0,4.0,6.0,5.0,4.0,3.0,4.0,5.0,4.0,7.0,6.0,6.0,6.0,2.0,2.0,,2.0,3.0,6.0,6.0,,7.0,6.0,5.0,5.0,5.0,4.0,7.0,4.0,4.0,5.0,4.0,7.0,,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,,6.0,3.0,5.0,3.0,4.0,4.0,5.0,,1.0,0,3.667,3.75,1.667,4.0,4.0,2.0,2.0,2.5,4.444,6.25,2.25,6.25,5.0,2.0,5.0,4.286
368,41,Hombre,Soltero,6,Posgrado,Urbana,3.0,Público,Más de 500 empleados,No,Presentación de servicios,32,Entre 3 y 5 SMLV,Administrativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Menos de 1 hora,53.0,,1.0,1.0,,3.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,4.0,3.0,2.0,,4.0,3.0,5.0,4.0,6.0,5.0,6.0,5.0,,3.0,4.0,4.0,3.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,5.0,4.0,,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,2.0,0,1.0,4.0,2.429,4.667,4.5,3.667,3.25,3.25,3.5,5.5,3.5,6.2,4.455,2.7,2.6,4.875
369,43,Mujer,Casado,1,Posgrado,Urbana,2.0,Mixto,Entre 200 y 500 empleados,No,Libre nombramiento y remocion,48,Entre 1 y 3 SMLV,Operativo,Si,Entre 1 a 5,Entre 3 y 7 años,Presencial,Menos de 1 hora,40.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,,5.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,1.0,,1.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,,4.0,0,4.333,2.25,2.0,4.0,4.25,2.667,1.25,2.8,4.5,4.0,1.0,3.8,2.417,3.9,4.5,4.143
370,44,Hombre,Unión libre,1,Tecnológico,Urbana,4.0,Público,Entre 50 y 200 empleados,No,Presentación de servicios,40,Menos de 1 SMLV,Operativo,No,Entre 15 a 20,Entre 1 y 3 años,Presencial,Entre 2 y 3 horas,12.0,1.0,,,5.0,,3.0,,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,,,2.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,0,1.0,4.0,3.143,3.333,4.25,3.333,2.75,2.8,4.25,4.75,3.0,3.5,4.4,5.3,4.8,5.625
371,43,Mujer,Casado,3,Posgrado,Urbana,3.0,Público,Más de 500 empleados,No,Carrera,36,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 1 y 3 años,Presencial,Menos de 1 hora,28.0,5.0,,5.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,,5.0,5.0,5.0,4.0,2.0,3.0,4.0,,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,,3.0,2.0,2.0,3.0,4.0,0,5.0,1.75,3.0,4.333,4.25,2.333,3.25,3.6,5.0,3.25,1.75,2.2,2.167,4.6,4.0,2.429
372,44,Hombre,Soltero,3,Posgrado,Urbana,3.0,Público,Entre 50 y 200 empleados,Si,Carrera,39,Entre 1 y 3 SMLV,Administrativo,No,Entre 5 a 10,Menos de 1 año,Presencial,Menos de 1 hora,7.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,,,3.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,,4.0,3.0,,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,5.0,,6.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,,3.0,3.0,3.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,,5.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,0,3.667,2.75,2.6,4.667,4.333,2.5,3.25,2.4,5.0,2.667,2.4,2.5,2.545,4.1,5.0,2.5
373,53,Hombre,Separado,Sin hijos,Técnico,Urbana,3.0,Público,Entre 50 y 200 empleados,Si,Otro,37,Entre 1 y 3 SMLV,Directivo,No,Entre 5 a 10,Entre 3 y 7 años,Presencial,Entre 1 y 2 horas,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,,4.0,5.0,,5.0,,3.0,2.0,3.0,4.0,2.0,2.0,,3.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,,3.0,4.0,5.0,3.0,,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,2.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,3.0,5.0,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,0,3.0,3.0,2.429,4.0,5.0,2.667,2.667,2.8,4.667,4.0,1.75,1.8,3.0,5.6,4.25,2.25
375,36,Mujer,Unión libre,1,Tecnológico,Urbana,3.0,Público,Más de 500 empleados,No,Otro,52,Entre 3 y 5 SMLV,Administrativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Menos de 1 hora,8.0,4.0,,5.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,,7.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,2.0,1.0,,2.0,3.0,3.0,,3.0,2.0,3.0,3.0,4.0,3.0,7.0,0,4.5,1.75,2.857,4.0,4.0,1.333,4.0,2.4,5.75,1.5,1.4,3.2,1.1,5.5,2.0,3.0
376,37,Mujer,Casado,Sin hijos,Posgrado,Urbana,2.0,Público,Entre 200 y 500 empleados,No,Carrera,42,Entre 1 y 3 SMLV,Administrativo,Si,Entre 1 a 5,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,15.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,,6.0,5.0,5.0,5.0,5.0,6.0,,4.0,4.0,6.0,5.0,4.0,1.0,0,1.0,4.25,2.714,3.0,5.0,2.667,2.5,1.0,1.444,7.0,2.6,3.2,4.25,3.6,5.25,4.857
